z,n,a,symbol,training_measurement_fm,training_measurement_unc_fm,nuclr_prediction_fm,nuclr_seed_std_fm,nuclr_model_count,nuclr_prediction_kind,interval_kind,interval68_half_width_fm,interval68_lower_fm,interval68_upper_fm,interval95_half_width_fm,interval95_lower_fm,interval95_upper_fm,external_measurement_fm,external_measurement_unc_fm,external_source_key,external_source_doi,training_status
17,29,46,Cl,,,3.3908906,0.0034424686,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03885942068,3.352031179,3.429750021,0.08249746044,3.30839314,3.47338806,,,,,
17,30,47,Cl,,,3.4146104,0.003522704,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0385264698,3.37608393,3.45313687,0.08138280659,3.333227593,3.495993207,,,,,
17,31,48,Cl,,,3.4054031,0.0034289977,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0355690904,3.36983401,3.44097219,0.07700221383,3.328400886,3.482405314,,,,,
17,32,49,Cl,,,3.4268818,0.003663329,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03427016337,3.392611637,3.461151963,0.07356682377,3.353314976,3.500448624,,,,,
17,33,50,Cl,,,3.4244206,0.0042313314,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03265668504,3.391763915,3.457077285,0.07067861641,3.353741984,3.495099216,,,,,
17,34,51,Cl,,,3.441539,0.003923942,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03202895076,3.409510049,3.473567951,0.06896252649,3.372576474,3.510501526,,,,,
17,35,52,Cl,,,3.4562078,0.0041442784,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0284387555,3.427769044,3.484646556,0.0601839235,3.396023877,3.516391723,,,,,
18,12,30,Ar,,,3.3658233,0.005931256,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01343700353,3.352386296,3.379260304,0.02965823075,3.336165069,3.395481531,,,,,
18,13,31,Ar,,,3.333964,0.005545612,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01512815005,3.31883585,3.34909215,0.0333402357,3.300623764,3.367304236,,,,,
18,14,32,Ar,3.3468,0.0062,3.3115637,0.0010749312,4,measured_target_oof_4_models,heldout_test_aggregate,0.008582847892,3.302980852,3.320146548,0.01918108609,3.292382614,3.330744786,,,,,
18,15,33,Ar,3.3438,0.0058,3.3404179,0.0006611753,4,measured_target_oof_4_models,heldout_test_aggregate,0.01997359878,3.320444301,3.360391499,0.0441243279,3.296293572,3.384542228,,,,,
18,16,34,Ar,3.3654,0.004,3.366363,0.0012256735,4,measured_target_oof_4_models,heldout_test_aggregate,0.02153789552,3.344825104,3.387900896,0.04423943321,3.322123567,3.410602433,,,,,
18,17,35,Ar,3.3636,0.0042,3.3805265,0.0015091996,4,measured_target_oof_4_models,heldout_test_aggregate,0.01452709378,3.365999406,3.395053594,0.03146595398,3.349060546,3.411992454,,,,,
18,18,36,Ar,3.3905,0.0023,3.405196,0.001236992,4,measured_target_oof_4_models,heldout_test_aggregate,0.01880128006,3.38639472,3.42399728,0.04089228911,3.364303711,3.446088289,,,,,
18,19,37,Ar,3.3908,0.0022,3.3965976,0.0017104512,4,measured_target_oof_4_models,heldout_test_aggregate,0.01735332154,3.379244278,3.413950922,0.03744951042,3.35914809,3.43404711,,,,,
18,20,38,Ar,3.4028,0.0019,3.430253,0.0014198021,4,measured_target_oof_4_models,heldout_test_aggregate,0.01680597675,3.413447023,3.447058977,0.03564765894,3.394605341,3.465900659,,,,,
18,21,39,Ar,3.4093,0.0031,3.418378,0.00071006373,4,measured_target_oof_4_models,heldout_test_aggregate,0.01493857644,3.403439424,3.433316576,0.03125371657,3.387124283,3.449631717,,,,,
18,22,40,Ar,3.4274,0.0026,3.430305,0.0006838134,4,measured_target_oof_4_models,heldout_test_aggregate,0.01714095131,3.413164049,3.447445951,0.03840487697,3.391900123,3.468709877,,,,,
18,23,41,Ar,3.4251,0.003,3.4197087,0.0006622004,4,measured_target_oof_4_models,heldout_test_aggregate,0.01395097878,3.405757721,3.433659679,0.0284922753,3.391216425,3.448200975,,,,,
18,24,42,Ar,3.4414,0.0041,3.4319205,0.0009932311,4,measured_target_oof_4_models,heldout_test_aggregate,0.01400283853,3.417917661,3.445923339,0.03013243115,3.401788069,3.462052931,,,,,
18,25,43,Ar,3.4354,0.0039,3.4258063,0.00079948787,4,measured_target_oof_4_models,heldout_test_aggregate,0.01093550295,3.414870797,3.436741803,0.02250642067,3.403299879,3.448312721,,,,,
18,26,44,Ar,3.4454,0.0046,3.4360979,0.00077212724,4,measured_target_oof_4_models,heldout_test_aggregate,0.01310294526,3.422994955,3.449200845,0.02955193863,3.406545961,3.465649839,,,,,
18,27,45,Ar,,,3.4300282,0.00397902,40,unmeasured_target_40_models,extrapolation_model_estimate,0.008207485387,3.421820715,3.438235685,0.01754499701,3.412483203,3.447573197,,,,,
18,28,46,Ar,3.4377,0.0044,3.438886,0.0017235165,4,measured_target_oof_4_models,heldout_test_aggregate,0.02372845877,3.415157541,3.462614459,0.05153639389,3.387349606,3.490422394,,,,,
18,29,47,Ar,,,3.442925,0.0040095807,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03301674234,3.409908258,3.475941742,0.07028516366,3.372639836,3.513210164,,,,,
18,30,48,Ar,,,3.4680095,0.004313582,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03432257881,3.433686921,3.502332079,0.07430799757,3.393701502,3.542317498,,,,,
18,31,49,Ar,,,3.457714,0.0041407873,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03213419548,3.425579805,3.489848195,0.06697179026,3.39074221,3.52468579,,,,,
18,32,50,Ar,,,3.4807,0.0038417552,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03371556733,3.446984433,3.514415567,0.07258777485,3.408112225,3.553287775,,,,,
18,33,51,Ar,,,3.4799237,0.004252144,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03151977219,3.448403928,3.511443472,0.06632146324,3.413602237,3.546245163,,,,,
18,34,52,Ar,,,3.4947267,0.004298149,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02913883578,3.465587864,3.523865536,0.06162963838,3.433097062,3.556356338,,,,,
18,35,53,Ar,,,3.5124402,0.004297435,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02760148205,3.484838718,3.540041682,0.05876395194,3.453676248,3.571204152,,,,,
19,12,31,K,,,3.3944263,0.0067550554,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02528884179,3.369137458,3.419715142,0.05357292581,3.340853374,3.447999226,,,,,
19,14,33,K,,,3.3594756,0.0052970876,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01718173835,3.342293862,3.376657338,0.03520524865,3.324270351,3.394680849,,,,,
19,15,34,K,,,3.3677154,0.0038770535,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01293543188,3.354779968,3.380650832,0.02660381154,3.341111588,3.394319212,,,,,
19,16,35,K,,,3.3953774,0.0035018018,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01297801659,3.382399383,3.408355417,0.02932336009,3.36605404,3.42470076,,,,,
19,17,36,K,,,3.402907,0.0033135638,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01400194334,3.388905057,3.416908943,0.03003274005,3.37287426,3.43293974,,,,,
19,18,37,K,,,3.431685,0.004240834,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02422369765,3.407461302,3.455908698,0.05210377342,3.379581227,3.483788773,,,,,
19,19,38,K,3.4264,0.0051,3.4308584,0.001780606,4,measured_target_oof_4_models,heldout_test_aggregate,0.03122802552,3.399630374,3.462086426,0.06677088448,3.364087516,3.497629284,,,,,
19,20,39,K,3.4349,0.0019,3.4529774,0.00096148043,4,measured_target_oof_4_models,heldout_test_aggregate,0.01958410374,3.433393296,3.472561504,0.04135895148,3.411618449,3.494336351,,,,,
19,21,40,K,3.4381,0.0028,3.4445398,0.0014135189,4,measured_target_oof_4_models,heldout_test_aggregate,0.02111375574,3.423426044,3.465653556,0.04591066492,3.398629135,3.490450465,,,,,
19,22,41,K,3.4518,0.0055,3.4566207,0.0016012257,4,measured_target_oof_4_models,heldout_test_aggregate,0.01635533489,3.440265365,3.472976035,0.03408763043,3.42253307,3.49070833,,,,,
19,23,42,K,3.4517,0.007,3.4392288,0.0008511904,4,measured_target_oof_4_models,heldout_test_aggregate,0.01608694222,3.423141858,3.455315742,0.03605551287,3.403173287,3.475284313,,,,,
19,24,43,K,3.4556,0.0086,3.4520783,0.0008436077,4,measured_target_oof_4_models,heldout_test_aggregate,0.01375651523,3.438321785,3.465834815,0.02606749841,3.426010802,3.478145798,,,,,
19,25,44,K,3.4563,0.0101,3.4453115,0.0012308969,4,measured_target_oof_4_models,heldout_test_aggregate,0.01459593967,3.43071556,3.45990744,0.03025009053,3.415061409,3.475561591,,,,,
19,26,45,K,3.4605,0.0118,3.4578247,0.00038187712,4,measured_target_oof_4_models,heldout_test_aggregate,0.01797601315,3.439848687,3.475800713,0.03790192274,3.419922777,3.495726623,,,,,
19,27,46,K,3.4558,0.0126,3.4466946,0.0008480735,4,measured_target_oof_4_models,heldout_test_aggregate,0.01405014596,3.432644454,3.460744746,0.03224643915,3.414448161,3.478941039,,,,,
19,28,47,K,3.4534,0.0138,3.4592023,0.002329482,4,measured_target_oof_4_models,heldout_test_aggregate,0.0102469789,3.448955321,3.469449279,0.02331701537,3.435885285,3.482519315,,,,,
19,29,48,K,,,3.4628716,0.002402553,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01067870696,3.452192893,3.473550307,0.02317684002,3.43969476,3.48604844,,,,,
19,30,49,K,,,3.484045,0.0029541824,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0192275495,3.46481745,3.50327255,0.04052980907,3.443515191,3.524574809,,,,,
19,31,50,K,,,3.4772239,0.0031462165,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03505298001,3.44217092,3.51227688,0.07430682197,3.402917078,3.551530722,,,,,
19,32,51,K,,,3.4974422,0.0028854278,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03732368823,3.460118512,3.534765888,0.07866038726,3.418781813,3.576102587,,,,,
19,33,52,K,,,3.495417,0.0031585179,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03363714004,3.46177986,3.52905414,0.07403688514,3.421380115,3.569453885,,,,,
19,34,53,K,,,3.510011,0.0029285476,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03611633185,3.473894668,3.546127332,0.07630253719,3.433708463,3.586313537,,,,,
19,35,54,K,,,3.5265145,0.0028228993,40,unmeasured_target_40_models,extrapolation_model_estimate,0.032387089,3.494127411,3.558901589,0.06871070616,3.457803794,3.595225206,,,,,
19,36,55,K,,,3.5535016,0.0040023173,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03147270138,3.522028899,3.584974301,0.06789003686,3.485611563,3.621391637,,,,,
19,37,56,K,,,3.5490289,0.0037860433,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0284446887,3.520584211,3.577473589,0.05904331371,3.489985586,3.608072214,,,,,
20,14,34,Ca,,,3.388286,0.0055182613,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01490899104,3.373377009,3.403194991,0.03156348315,3.356722517,3.419849483,,,,,
20,15,35,Ca,,,3.4005942,0.003795289,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01317078429,3.387423416,3.413764984,0.02781280813,3.372781392,3.428407008,,,,,
20,16,36,Ca,,,3.4285042,0.0031902061,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01395949412,3.414544706,3.442463694,0.02923059976,3.3992736,3.4577348,3.44930453,0.00427962,Miller2019,10.1038/s41567-019-0416-9,absent_from_training_table
20,17,37,Ca,,,3.4398751,0.003428122,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01265050972,3.42722459,3.45252561,0.02760115469,3.412273945,3.467476255,3.44799968,0.00380537,Miller2019,10.1038/s41567-019-0416-9,absent_from_training_table
20,18,38,Ca,,,3.466966,0.0042078923,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0139269815,3.453039018,3.480892982,0.03069461426,3.436271386,3.497660614,3.46612201,0.00211779,Miller2019,10.1038/s41567-019-0416-9,absent_from_training_table
20,19,39,Ca,3.4595,0.0025,3.4706502,0.0015827589,4,measured_target_oof_4_models,heldout_test_aggregate,0.01844581012,3.45220439,3.48909601,0.03824448407,3.432405716,3.508894684,,,,,
20,20,40,Ca,3.4776,0.0019,3.481081,0.00072037464,4,measured_target_oof_4_models,heldout_test_aggregate,0.02503982015,3.45604118,3.50612082,0.05218867499,3.428892325,3.533269675,,,,,
20,21,41,Ca,3.478,0.0019,3.4840114,0.0013131199,4,measured_target_oof_4_models,heldout_test_aggregate,0.01702406689,3.466987333,3.501035467,0.03619389857,3.447817501,3.520205299,,,,,
20,22,42,Ca,3.5081,0.0021,3.4939973,0.0010461252,4,measured_target_oof_4_models,heldout_test_aggregate,0.01875643535,3.475240865,3.512753735,0.04020139592,3.453795904,3.534198696,,,,,
20,23,43,Ca,3.4954,0.0019,3.4844086,0.0007455422,4,measured_target_oof_4_models,heldout_test_aggregate,0.01474938613,3.469659214,3.499157986,0.03286748655,3.451541113,3.517276087,,,,,
20,24,44,Ca,3.5179,0.0021,3.4926918,0.0015290979,4,measured_target_oof_4_models,heldout_test_aggregate,0.01656315511,3.476128645,3.509254955,0.03712242099,3.455569379,3.529814221,,,,,
20,25,45,Ca,3.4944,0.0021,3.4924397,0.00046528238,4,measured_target_oof_4_models,heldout_test_aggregate,0.01431074898,3.478128951,3.506750449,0.03161575943,3.460823941,3.524055459,,,,,
20,26,46,Ca,3.4953,0.002,3.5034456,0.0011311381,4,measured_target_oof_4_models,heldout_test_aggregate,0.01528554763,3.488160052,3.518731148,0.03559766795,3.467847932,3.539043268,,,,,
20,27,47,Ca,3.4783,0.0024,3.4977198,0.00012256112,4,measured_target_oof_4_models,heldout_test_aggregate,0.01423279546,3.483487005,3.511952595,0.03017405667,3.467545743,3.527893857,,,,,
20,28,48,Ca,3.4771,0.002,3.4973547,0.0015801815,4,measured_target_oof_4_models,heldout_test_aggregate,0.01307297304,3.484281727,3.510427673,0.02886313093,3.468491569,3.526217831,,,,,
20,29,49,Ca,,,3.502911,0.0021100412,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01350211762,3.489408882,3.516413118,0.02839948691,3.474511513,3.531310487,3.49166175,0.00261952,GarciaRuiz2016,10.1038/nphys3645,absent_from_training_table
20,30,50,Ca,3.5168,0.0064,3.5294762,0.0015349403,4,measured_target_oof_4_models,heldout_test_aggregate,0.008513594679,3.520962605,3.537989795,0.01925938238,3.510216818,3.548735582,,,,,
20,31,51,Ca,,,3.5162823,0.0028290427,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01720834433,3.499073956,3.533490644,0.03593773946,3.480344561,3.552220039,3.53351125,0.0026572,GarciaRuiz2016,10.1038/nphys3645,absent_from_training_table
20,32,52,Ca,,,3.5374718,0.0024470612,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02836648202,3.509105318,3.565838282,0.06077151051,3.476700289,3.598243311,3.55312563,0.00289979,GarciaRuiz2016,10.1038/nphys3645,absent_from_training_table
20,33,53,Ca,,,3.5329242,0.0028890346,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03172823558,3.501195964,3.564652436,0.06980272801,3.463121472,3.602726928,,,,,
20,34,54,Ca,,,3.546423,0.0025766552,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03548731434,3.510935686,3.581910314,0.07417335845,3.472249642,3.620596358,,,,,
20,35,55,Ca,,,3.5604198,0.00261183,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03436869872,3.526051101,3.594788499,0.07245353549,3.487966265,3.632873335,,,,,
20,36,56,Ca,,,3.5884964,0.0038074234,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03337375797,3.555122642,3.621870158,0.06902007801,3.519476322,3.657516478,,,,,
20,37,57,Ca,,,3.5829864,0.0037077672,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02973294092,3.553253459,3.612719341,0.06501447569,3.517971924,3.648000876,,,,,
20,38,58,Ca,,,3.6062818,0.004102648,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03239740253,3.573884397,3.638679203,0.06988360517,3.536398195,3.676165405,,,,,
21,17,38,Sc,,,3.5071564,0.0056306235,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01473063988,3.49242576,3.52188704,0.03115614694,3.476000253,3.538312547,,,,,
21,18,39,Sc,,,3.534914,0.00605348,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01376966085,3.521144339,3.548683661,0.02925787813,3.505656122,3.564171878,,,,,
21,19,40,Sc,,,3.5331795,0.0054045357,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01453870149,3.518640799,3.547718201,0.03183834094,3.501341159,3.565017841,,,,,
21,20,41,Sc,,,3.5518234,0.003959425,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02233565746,3.529487743,3.574159057,0.04760641915,3.504216981,3.599429819,,,,,
21,21,42,Sc,3.5702,0.0238,3.5339117,0.0014624016,4,measured_target_oof_4_models,heldout_test_aggregate,0.0204635861,3.513448114,3.554375286,0.04168695578,3.492224744,3.575598656,,,,,
21,22,43,Sc,3.5575,0.0147,3.56819,0.0009557714,4,measured_target_oof_4_models,heldout_test_aggregate,0.01817073439,3.550019266,3.586360734,0.03885525076,3.529334749,3.607045251,,,,,
21,23,44,Sc,3.5432,0.0016,3.5566916,0.000788733,4,measured_target_oof_4_models,heldout_test_aggregate,0.01667606091,3.540015539,3.573367661,0.03468028734,3.522011313,3.591371887,,,,,
21,24,45,Sc,3.5459,0.0025,3.5658133,0.0025095022,4,measured_target_oof_4_models,heldout_test_aggregate,0.01618664758,3.549626652,3.581999948,0.03535550122,3.530457799,3.601168801,,,,,
21,25,46,Sc,3.5243,0.0089,3.5642467,0.0013795665,4,measured_target_oof_4_models,heldout_test_aggregate,0.01609185524,3.548154845,3.580338555,0.03533849193,3.528908208,3.599585192,,,,,
21,26,47,Sc,,,3.5589657,0.0037715936,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01824595173,3.540719748,3.577211652,0.03860587526,3.520359825,3.597571575,,,,,
21,27,48,Sc,,,3.5498848,0.0031012245,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01657434523,3.533310455,3.566459145,0.03526594805,3.514618852,3.585150748,,,,,
21,28,49,Sc,,,3.55104,0.0035499965,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01637461419,3.534665386,3.567414614,0.03551864899,3.515521351,3.586558649,,,,,
21,29,50,Sc,,,3.5587296,0.0028261796,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01529710076,3.543432499,3.574026701,0.03288933888,3.525840261,3.591618939,,,,,
21,30,51,Sc,,,3.582356,0.0029801659,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01610877073,3.566247229,3.598464771,0.03436793302,3.547988067,3.616723933,,,,,
21,31,52,Sc,,,3.576223,0.0039965324,40,unmeasured_target_40_models,extrapolation_model_estimate,0.007027446786,3.569195553,3.583250447,0.0154073912,3.560815609,3.591630391,,,,,
21,32,53,Sc,,,3.59617,0.0027129247,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01133597476,3.584834025,3.607505975,0.02381488958,3.57235511,3.61998489,,,,,
21,33,54,Sc,,,3.5942345,0.002729449,40,unmeasured_target_40_models,extrapolation_model_estimate,0.02299241526,3.571242085,3.617226915,0.04843991063,3.545794589,3.642674411,,,,,
21,34,55,Sc,,,3.6063583,0.0029290458,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0332765486,3.573081751,3.639634849,0.06959488553,3.536763414,3.675953186,,,,,
21,35,56,Sc,,,3.6221042,0.0024449716,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0323482332,3.589755967,3.654452433,0.07115519084,3.550949009,3.693259391,,,,,
21,36,57,Sc,,,3.6466122,0.0029067479,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03447803131,3.612134169,3.681090231,0.07188582894,3.574726371,3.718498029,,,,,
21,37,58,Sc,,,3.642652,0.0028483353,40,unmeasured_target_40_models,extrapolation_model_estimate,0.0326675122,3.609984488,3.675319512,0.06820338568,3.574448614,3.710855386,,,,,
21,38,59,Sc,,,3.6631722,0.0031054155,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03449556937,3.628676631,3.697667769,0.07257058951,3.59060161,3.73574279,,,,,
21,40,61,Sc,,,3.6881275,0.0049160225,40,unmeasured_target_40_models,extrapolation_model_estimate,0.03025190612,3.657875594,3.718379406,0.06482302027,3.62330448,3.75295052,,,,,
22,16,38,Ti,,,3.5240123,0.0030229157,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01685517321,3.507157127,3.540867473,0.03454761306,3.489464687,3.558559913,,,,,
22,17,39,Ti,,,3.5432162,0.0038604725,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01434255468,3.528873645,3.557558755,0.02966567752,3.513550522,3.572881878,,,,,
22,18,40,Ti,,,3.5672112,0.0039634677,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01330687005,3.55390433,3.58051807,0.02776715735,3.539444043,3.594978357,,,,,
22,19,41,Ti,,,3.5745559,0.0030825622,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01039766324,3.564158237,3.584953563,0.02088359961,3.5536723,3.5954395,,,,,
22,20,42,Ti,,,3.5903313,0.0041511017,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01178063128,3.578550669,3.602111931,0.02440882324,3.565922477,3.614740123,,,,,
22,21,43,Ti,,,3.588457,0.0026827962,40,unmeasured_target_40_models,extrapolation_model_estimate,0.01741124687,3.571045753,3.605868247,0.03768585751,3.550771142,3.626142858,,,,,
22,22,44,Ti,3.6115,0.0051,3.6029873,0.00090863754,4,measured_target_oof_4_models,heldout_test_aggregate,0.02061499636,3.582372304,3.623602296,0.04347956011,3.55950774,3.64646686,,,,,
22,23,45,Ti,3.5939,0.0032,3.5931008,0.0011253759,4,measured_target_oof_4_models,heldout_test_aggregate,0.01980276423,3.573298036,3.612903564,0.04191849354,3.551182306,3.635019294,,,,,
22,24,46,Ti,3.607,0.0022,3.600819,0.0006555838,4,measured_target_oof_4_models,heldout_test_aggregate,0.01719316649,3.583625834,3.618012166,0.03795576973,3.56286323,3.63877477,,,,,
22,25,47,Ti,3.5962,0.0019,3.5975542,0.0011438067,4,measured_target_oof_4_models,heldout_test_aggregate,0.01604191336,3.581512287,3.613596113,0.0358219762,3.561732224,3.633376176,,,,,
22,26,48,Ti,3.5921,0.0017,3.605987,0.00080999796,4,measured_target_oof_4_models,heldout_test_aggregate,0.01316958499,3.592817415,3.619156585,0.02843393643,3.577553064,3.634420936,,,,,
22,27,49,Ti,3.5733,0.0021,3.599627,0.0015966562,4,measured_target_oof_4_models,heldout_test_aggregate,0.01478072097,3.584846279,3.614407721,0.03222841027,3.56739859,3.63185541,,,,,
