z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
49,72,In,4,987.69,0.06,(9/2)+,0.0,0.0,,9/2+,0,987.81,0.1,100.0,,,,,,,,,,,,,,,20-Jan-2009,S. OHYA,2026-01-29
49,72,In,5,1020.83,0.06,(9/2 11/2 13/2)+,0.0,0.0,,9/2+,0,1020.89,0.1,100.0,3.0,,,,,,,,,,,,,,20-Jan-2009,S. OHYA,2026-01-29
49,74,In,2,698.52,0.05,(3/2)-,1.0,327.21,0.04,1/2-,0,371.32,0.03,100.0,,M1,,,,,,,,,,,0.01517,,15-Apr-2021,Jun Chen,2026-01-29
49,74,In,3,1027.542,0.024,(11/2+),0.0,0.0,,9/2+,0,1027.5,0.03,100.0,,,,,,,,,,,,,,,15-Apr-2021,Jun Chen,2026-01-29
49,74,In,4,1052.294,0.022,(5/2+),2.0,698.52,0.05,(3/2)-,0,353.63,0.07,14.5,1.6,,,,,,,,,,,,,,15-Apr-2021,Jun Chen,2026-01-29
49,74,In,4,1052.294,0.022,(5/2+),0.0,0.0,,9/2+,1,1052.28,0.03,100.0,6.0,,,,,,,,,,,,,,15-Apr-2021,Jun Chen,2026-01-29
49,74,In,5,1137.55,0.05,(3/2- 5/2-),2.0,698.52,0.05,(3/2)-,0,438.68,0.05,36.0,4.0,,,,,,,,,,,,,,15-Apr-2021,Jun Chen,2026-01-29
49,74,In,5,1137.55,0.05,(3/2- 5/2-),1.0,327.21,0.04,1/2-,1,810.29,0.03,100.0,7.0,,,,,,,,,,,,,,15-Apr-2021,Jun Chen,2026-01-29
49,75,In,1,36.53,0.04,(1 2)+,0.0,0.0,,(1)+,0,36.5,0.05,100.0,,(M1),,,,,,,,,,,9.42,,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-01-29
49,75,In,4,179.88,0.04,(2)-,1.0,36.53,0.04,(1 2)+,0,143.33,0.05,26.0,3.0,E1,,,,,,,,,,,0.0626,,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-01-29
49,75,In,4,179.88,0.04,(2)-,0.0,0.0,,(1)+,1,179.91,0.05,100.0,10.0,E1,,,,,,,,,,,0.033,,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-01-29
49,75,In,5,242.68,0.01,(1)+,4.0,179.88,0.04,(2)-,0,62.8,0.1,100.0,,E1,,,1.33e-05,,,,,,,,0.646,,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-01-29
49,76,In,2,796.44,0.1,(3/2-),1.0,360.12,0.09,1/2(-),0,436.29,0.03,100.0,,,,,,,,,,,,,,,1-Jan-2010,J. KATAKURA,2026-01-29
49,76,In,3,1027.4,0.04,(11/2+),0.0,0.0,,9/2+,0,1027.53,0.08,100.0,,,,,,,,,,,,,,,1-Jan-2010,J. KATAKURA,2026-01-29
49,76,In,4,1099.48,0.03,(5/2+),2.0,796.44,0.1,(3/2-),0,302.96,0.15,7.4,0.6,,,,,,,,,,,,,,1-Jan-2010,J. KATAKURA,2026-01-29
49,76,In,4,1099.48,0.03,(5/2+),0.0,0.0,,9/2+,1,1099.48,0.03,100.0,8.0,,,,,,,,,,,,,,1-Jan-2010,J. KATAKURA,2026-01-29
49,76,In,5,1173.064,0.024,(13/2+),3.0,1027.4,0.04,(11/2+),0,146.38,0.2,8.7,1.5,,,,,,,,,,,,,,1-Jan-2010,J. KATAKURA,2026-01-29
49,76,In,5,1173.064,0.024,(13/2+),0.0,0.0,,9/2+,1,1173.16,0.03,100.0,6.0,,,,,,,,,,,,,,1-Jan-2010,J. KATAKURA,2026-01-29
49,77,In,2,243.3,0.2,(1-),0.0,0.0,,3(+),0,243.3,0.2,100.0,,[M2],,,,,,,,,0.045,,0.228,,1-Oct-2021,H. Iimura and  J.Katakura and  S. Ohya,2026-01-29
49,77,In,3,260.09,0.07,,0.0,0.0,,3(+),0,260.09,0.09,100.0,,,,,,,,,,,,,,,1-Oct-2021,H. Iimura and  J.Katakura and  S. Ohya,2026-01-29
49,77,In,5,555.4,0.09,,0.0,0.0,,3(+),0,555.4,0.09,100.0,,,,,,,,,,,,,,,1-Oct-2021,H. Iimura and  J.Katakura and  S. Ohya,2026-01-29
49,77,In,6,585.45,0.23,,4.0,308.1,0.6,,0,277.4,0.5,66.0,22.0,,,,,,,,,,,,,,1-Oct-2021,H. Iimura and  J.Katakura and  S. Ohya,2026-01-29
49,77,In,6,585.45,0.23,,3.0,260.09,0.07,,1,325.3,0.4,66.0,33.0,,,,,,,,,,,,,,1-Oct-2021,H. Iimura and  J.Katakura and  S. Ohya,2026-01-29
49,77,In,6,585.45,0.23,,0.0,0.0,,3(+),2,585.6,0.5,100.0,33.0,,,,,,,,,,,,,,1-Oct-2021,H. Iimura and  J.Katakura and  S. Ohya,2026-01-29
49,78,In,2,932.5,0.3,(3/2-),1.0,408.9,0.3,(1/2-),0,523.6,0.1,100.0,,,,,,,,,,,,,,,1-Oct-2009,A. HASHIZUME,2026-01-29
49,78,In,3,1066.26,0.13,(5/2+ 7/2),0.0,0.0,,(9/2+),0,1067.0,0.3,100.0,,,,,,,,,,,,,,,1-Oct-2009,A. HASHIZUME,2026-01-29
49,78,In,4,1202.3,0.1,(5/2+ 7/2),2.0,932.5,0.3,(3/2-),0,270.2,0.4,,,,,,,,,,,,,,,,1-Oct-2009,A. HASHIZUME,2026-01-29
49,78,In,4,1202.3,0.1,(5/2+ 7/2),0.0,0.0,,(9/2+),1,1202.27,0.1,100.0,,,,,,,,,,,,,,,1-Oct-2009,A. HASHIZUME,2026-01-29
49,78,In,5,1235.16,0.1,(5/2+ 7/2),3.0,1066.26,0.13,(5/2+ 7/2),0,168.98,0.1,15.0,1.0,,,,,,,,,,,,,,1-Oct-2009,A. HASHIZUME,2026-01-29
49,78,In,5,1235.16,0.1,(5/2+ 7/2),0.0,0.0,,(9/2+),1,1235.07,0.1,100.0,5.0,,,,,,,,,,,,,,1-Oct-2009,A. HASHIZUME,2026-01-29
49,79,In,1,247.87,0.1,(1-),0.0,0.0,,(3)+,0,247.92,0.1,100.0,,M2 E3,,,,,,,,,,,0.25,0.04,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-01-29
49,79,In,2,315.86,0.13,(1-),1.0,247.87,0.1,(1-),0,68.02,0.1,100.0,,(M1),,,,,,,,,,,1.536,,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-01-29
49,79,In,4,710.37,0.24,,1.0,247.87,0.1,(1-),0,462.7,0.3,100.0,,,,,,,,,,,,,,,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-01-29
49,79,In,5,1172.88,0.14,1+,4.0,710.37,0.24,,0,462.7,0.3,3.6,,,,,,,,,,,,,,,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-01-29
49,79,In,5,1172.88,0.14,1+,2.0,315.86,0.13,(1-),1,857.05,0.1,100.0,,,,,,,,,,,,,,,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-01-29
49,79,In,5,1172.88,0.14,1+,1.0,247.87,0.1,(1-),2,925.0,0.3,13.0,,,,,,,,,,,,,,,28-Feb-2015,ZOLTAN ELEKES AND JANOS TIMAR,2026-01-29
49,80,In,2,858.8,0.4,(5/2),1.0,459.0,5.0,(1/2-),0,400.5,0.5,100.0,20.0,,,,,,,,,,,,,,31-May-2014,JANOS TIMAR AND ZOLTAN ELEKES and  BALRAJ SINGH,2026-01-29
49,80,In,2,858.8,0.4,(5/2),0.0,0.0,,(9/2+),1,858.1,0.5,47.0,10.0,,,,,,,,,,,,,,31-May-2014,JANOS TIMAR AND ZOLTAN ELEKES and  BALRAJ SINGH,2026-01-29
49,80,In,3,995.17,0.17,(11/2+),0.0,0.0,,(9/2+),0,995.2,0.2,100.0,,,,,,,,,,,,,,,31-May-2014,JANOS TIMAR AND ZOLTAN ELEKES and  BALRAJ SINGH,2026-01-29
49,80,In,4,1020.5,0.4,(5/2),1.0,459.0,5.0,(1/2-),0,561.7,0.5,94.0,19.0,,,,,,,,,,,,,,31-May-2014,JANOS TIMAR AND ZOLTAN ELEKES and  BALRAJ SINGH,2026-01-29
49,80,In,4,1020.5,0.4,(5/2),0.0,0.0,,(9/2+),1,1020.3,0.5,100.0,20.0,,,,,,,,,,,,,,31-May-2014,JANOS TIMAR AND ZOLTAN ELEKES and  BALRAJ SINGH,2026-01-29
49,80,In,5,1091.0,0.4,(3/2-),1.0,459.0,5.0,(1/2-),0,631.9,0.5,100.0,,,,,,,,,,,,,,,31-May-2014,JANOS TIMAR AND ZOLTAN ELEKES and  BALRAJ SINGH,2026-01-29
49,81,In,2,388.3,0.2,(3+),0.0,0.0,,1(-),0,388.3,0.2,100.0,,,,,,,,,,,,,,,31-MAY-2008,BALRAJ SINGH,2026-01-29
49,81,In,4,1170.3,0.3,(0:3-),0.0,0.0,,1(-),0,1170.3,0.3,100.0,,,,,,,,,,,,,,,31-MAY-2008,BALRAJ SINGH,2026-01-29
49,81,In,5,1669.2,0.1,(1-),0.0,0.0,,1(-),0,1669.2,0.1,100.0,,,,,,,,,,,,,,,31-MAY-2008,BALRAJ SINGH,2026-01-29
49,81,In,6,2120.2,0.2,1+,5.0,1669.2,0.1,(1-),0,451.0,0.2,100.0,4.0,,,,,,,,,,,,,,31-MAY-2008,BALRAJ SINGH,2026-01-29
49,81,In,6,2120.2,0.2,1+,4.0,1170.3,0.3,(0:3-),1,949.9,0.5,25.0,3.0,,,,,,,,,,,,,,31-MAY-2008,BALRAJ SINGH,2026-01-29
49,81,In,6,2120.2,0.2,1+,2.0,388.3,0.2,(3+),2,1731.8,0.1,5.0,0.5,,,,,,,,,,,,,,31-MAY-2008,BALRAJ SINGH,2026-01-29
49,83,In,1,25.0,25.0,(6-),0.0,0.0,,(7-),0,25.0,25.0,,,,,,,,,,,,,,,,28-FEB-2018,BALRAJ SINGH,2026-01-29
49,83,In,2,75.0,25.0,(5-),1.0,25.0,25.0,(6-),0,50.0,,,,,,,,,,,,,,,,,28-FEB-2018,BALRAJ SINGH,2026-01-29
49,83,In,3,161.0,25.0,(4-),2.0,75.0,25.0,(5-),0,86.0,,,,,,,,,,,,,,,,,28-FEB-2018,BALRAJ SINGH,2026-01-29
49,83,In,4,264.0,25.0,(3-),3.0,161.0,25.0,(4-),0,103.0,,,,,,,,,,,,,,,,,28-FEB-2018,BALRAJ SINGH,2026-01-29
49,83,In,5,491.0,25.0,(2-),4.0,264.0,25.0,(3-),0,227.0,,,,,,,,,,,,,,,,,28-FEB-2018,BALRAJ SINGH,2026-01-29
49,83,In,7,848.0,25.0,(1-),5.0,491.0,25.0,(2-),0,357.0,,,,,,,,,,,,,,,,,28-FEB-2018,BALRAJ SINGH,2026-01-29
50,51,Sn,1,171.7,0.6,(7/2+),0.0,0.0,,(5/2+),0,171.7,0.6,,,,,,,,,,,,,,,,15-OCT-2007,BALRAJ SINGH,2026-01-29
50,52,Sn,2,1472.0,,(2+),0.0,0.0,,0+,0,1472.0,,,,,,,,,,,,,,,,,31-Dec-2008,D. DE FRENNE,2026-01-29
50,52,Sn,3,1969.0,,(4+),2.0,1472.0,,(2+),0,497.0,,,,,,,,,,,,,,,,,31-Dec-2008,D. DE FRENNE,2026-01-29
50,53,Sn,1,168.0,0.1,(7/2+),0.0,0.0,,(5/2+),0,168.0,0.1,100.0,,D,,,,,,,,,,,,,1-Mar-2009,D. DE FRENNE,2026-01-29
50,53,Sn,2,1197.2,0.4,,1.0,168.0,0.1,(7/2+),0,1029.0,1.0,100.0,,,,,,,,,,,,,,,1-Mar-2009,D. DE FRENNE,2026-01-29
50,53,Sn,3,1486.2,0.3,(11/2+),2.0,1197.2,0.4,,0,289.0,0.2,70.0,,,,,,,,,,,,,,,1-Mar-2009,D. DE FRENNE,2026-01-29
50,53,Sn,3,1486.2,0.3,(11/2+),1.0,168.0,0.1,(7/2+),1,1318.2,0.3,100.0,18.0,(Q),,,,,,,,,,,,,1-Mar-2009,D. DE FRENNE,2026-01-29
50,53,Sn,4,1775.4,0.4,,3.0,1486.2,0.3,(11/2+),0,289.0,0.2,85.0,,,,,,,,,,,,,,,1-Mar-2009,D. DE FRENNE,2026-01-29
50,53,Sn,4,1775.4,0.4,,2.0,1197.2,0.4,,1,578.2,0.2,100.0,17.0,,,,,,,,,,,,,,1-Mar-2009,D. DE FRENNE,2026-01-29
50,54,Sn,1,1260.1,0.3,2+,0.0,0.0,,0+,0,1260.2,0.2,100.0,,E2,,,,,,,,,,,,,30-Mar-2007,JEAN BLACHOT,2026-01-29
50,54,Sn,2,1942.7,0.5,4+,1.0,1260.1,0.3,2+,0,682.8,0.1,100.0,,E2,,,,,,,,,,,,,30-Mar-2007,JEAN BLACHOT,2026-01-29
50,54,Sn,3,2257.2,0.6,(6+),2.0,1942.7,0.5,4+,0,314.2,0.1,100.0,,E2,,,,,4.2,,,,,,,,30-Mar-2007,JEAN BLACHOT,2026-01-29
50,54,Sn,4,3440.2,0.6,8+,3.0,2257.2,0.6,(6+),0,1183.1,0.1,100.0,,E2,,,,,0.6,,,,,,,,30-Mar-2007,JEAN BLACHOT,2026-01-29
50,54,Sn,5,3980.2,0.7,10+,4.0,3440.2,0.6,8+,0,540.2,0.1,100.0,,E2,,,,,4.1,,,,,,,,30-Mar-2007,JEAN BLACHOT,2026-01-29
50,54,Sn,6,4721.7,0.5,(9-),4.0,3440.2,0.6,8+,0,1281.1,0.5,100.0,,,,,,,,,,,,,,,30-Mar-2007,JEAN BLACHOT,2026-01-29
50,55,Sn,1,199.7,0.3,(7/2+),0.0,0.0,,(5/2+),0,200.0,0.3,100.0,5.0,[M1],,,,,,,0.0077,,,,0.083,,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2026-01-29
50,55,Sn,2,1194.0,0.3,(9/2+),1.0,199.7,0.3,(7/2+),0,994.5,0.5,6.0,3.0,,,,,,,,,,,,,,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2026-01-29
50,55,Sn,2,1194.0,0.3,(9/2+),0.0,0.0,,(5/2+),1,1193.4,0.4,100.0,2.0,,,,,,,,,,,,,,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2026-01-29
50,55,Sn,3,1393.8,0.4,(11/2+),1.0,199.7,0.3,(7/2+),0,1194.6,0.4,100.0,,,,,,,,,,,,,,,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2026-01-29
50,55,Sn,4,1848.7,0.4,(13/2+),3.0,1393.8,0.4,(11/2+),0,455.0,0.5,17.0,5.0,,,,,,,,,,,,,,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2026-01-29
50,55,Sn,4,1848.7,0.4,(13/2+),2.0,1194.0,0.3,(9/2+),1,654.4,0.4,100.0,11.0,,,,,,,,,,,,,,1-Apr-2019,S. LALKOVSKI and  J. TIMAR and Z. ELEKES,2026-01-29
50,56,Sn,1,1207.7,0.5,2+,0.0,0.0,,0+,0,1207.7,0.5,,,E2,,,,,,,,,,,,,1-May-2007,D. DE FRENNE AND A. NEGRET,2026-01-29
50,56,Sn,2,2019.6,0.5,4+,1.0,1207.7,0.5,2+,0,811.9,0.2,100.0,,E2,,,,,,,,,,,,,1-May-2007,D. DE FRENNE AND A. NEGRET,2026-01-29
50,56,Sn,3,2325.0,1.8,6+,2.0,2019.6,0.5,4+,0,304.7,0.2,100.0,,E2,,,,,3.1,,,,,,,,1-May-2007,D. DE FRENNE AND A. NEGRET,2026-01-29
50,56,Sn,4,3480.4,0.6,8+,3.0,2325.0,1.8,6+,0,1156.1,0.2,100.0,,E2,,,,,,,,,,,,,1-May-2007,D. DE FRENNE AND A. NEGRET,2026-01-29
50,56,Sn,5,3777.3,0.6,,4.0,3480.4,0.6,8+,0,296.9,0.2,100.0,,,,,,,,,,,,,,,1-May-2007,D. DE FRENNE AND A. NEGRET,2026-01-29
50,56,Sn,6,4135.0,2.3,10+,4.0,3480.4,0.6,8+,0,652.8,0.2,100.0,,E2,,,,,6.4,,,,,,,,1-May-2007,D. DE FRENNE AND A. NEGRET,2026-01-29
50,57,Sn,1,151.2,0.3,(7/2+),0.0,0.0,,(5/2+),0,151.4,0.3,100.0,,(M1),,,,,,,,,,,,,1-Mar-2008,Jean Blachot,2026-01-29
50,57,Sn,2,703.72,0.24,(3/2+),1.0,151.2,0.3,(7/2+),0,552.7,0.3,9.0,3.0,,,,,,,,,,,,,,1-Mar-2008,Jean Blachot,2026-01-29
50,57,Sn,2,703.72,0.24,(3/2+),0.0,0.0,,(5/2+),1,703.5,0.3,100.0,6.0,,,,,,,,,,,,,,1-Mar-2008,Jean Blachot,2026-01-29
50,57,Sn,3,818.02,0.24,(5/2+),1.0,151.2,0.3,(7/2+),0,666.6,0.3,100.0,5.0,,,,,,,,,,,,,,1-Mar-2008,Jean Blachot,2026-01-29
50,57,Sn,3,818.02,0.24,(5/2+),0.0,0.0,,(5/2+),1,818.2,0.3,54.0,3.0,,,,,,,,,,,,,,1-Mar-2008,Jean Blachot,2026-01-29
50,57,Sn,4,970.42,0.24,(3/2+ 5/2+),1.0,151.2,0.3,(7/2+),0,819.4,0.3,20.0,5.0,,,,,,,,,,,,,,1-Mar-2008,Jean Blachot,2026-01-29
50,58,Sn,1,1206.07,0.1,2+,0.0,0.0,,0+,0,1206.1,0.1,100.0,,E2,,,,,15.0,,,,,,,,1-Jul-2008,Jean Blachot,2026-01-29
50,58,Sn,2,2111.11,0.14,4+,1.0,1206.07,0.1,2+,0,905.1,0.1,100.0,,E2,,,,,,,,,,,,,1-Jul-2008,Jean Blachot,2026-01-29
50,58,Sn,3,2155.13,0.23,(2+),1.0,1206.07,0.1,2+,0,949.2,0.3,100.0,17.0,,,,,,,,,,,,,,1-Jul-2008,Jean Blachot,2026-01-29
50,58,Sn,3,2155.13,0.23,(2+),0.0,0.0,,0+,1,2154.4,0.5,77.0,15.0,,,,,,,,,,,,,,1-Jul-2008,Jean Blachot,2026-01-29
50,58,Sn,4,2364.46,0.17,6+,2.0,2111.11,0.14,4+,0,253.3,0.1,100.0,,E2,,,,,2.43,,,,,,,,1-Jul-2008,Jean Blachot,2026-01-29
50,58,Sn,5,2479.0,0.4,,1.0,1206.07,0.1,2+,0,1272.9,0.3,100.0,,,,,,,,,,,,,,,1-Jul-2008,Jean Blachot,2026-01-29
50,59,Sn,1,13.97,0.06,(7/2+),0.0,0.0,,5/2+,0,13.97,0.07,100.0,,,,,,,,,,,,,,,31-May-2016,S. KUMAR(a) and  J. CHEN(b) AND F.G. KONDEV,2026-01-29
50,59,Sn,2,544.88,0.1,(1/2+),0.0,0.0,,5/2+,0,544.86,0.15,100.0,,[E2],,,,,,,,,,,0.0058,,31-May-2016,S. KUMAR(a) and  J. CHEN(b) AND F.G. KONDEV,2026-01-29
50,59,Sn,3,664.44,0.12,(3/2+),1.0,13.97,0.06,(7/2+),0,650.1,0.3,3.3,0.3,,,,,,,,,,,,,,31-May-2016,S. KUMAR(a) and  J. CHEN(b) AND F.G. KONDEV,2026-01-29
50,59,Sn,3,664.44,0.12,(3/2+),0.0,0.0,,5/2+,1,664.0,0.3,100.0,,,,,,,,,,,,,,,31-May-2016,S. KUMAR(a) and  J. CHEN(b) AND F.G. KONDEV,2026-01-29
50,59,Sn,4,678.51,0.07,(5/2)+,1.0,13.97,0.06,(7/2+),0,664.5,0.1,100.0,,M1,,,,,,,,,,,0.004,,31-May-2016,S. KUMAR(a) and  J. CHEN(b) AND F.G. KONDEV,2026-01-29
50,59,Sn,4,678.51,0.07,(5/2)+,0.0,0.0,,5/2+,1,678.6,0.1,84.2,0.8,M1(+E2),,,,,,,,,,,0.00381,,31-May-2016,S. KUMAR(a) and  J. CHEN(b) AND F.G. KONDEV,2026-01-29
50,60,Sn,1,1212.02,0.09,2+,0.0,0.0,,0+,0,1212.01,0.09,100.0,,E2,,,,,14.4,,,,,,0.000859,1.2e-05,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-01-29
50,60,Sn,2,2058.0,0.4,(0+ 2),1.0,1212.02,0.09,2+,0,846.0,0.4,100.0,,,,,,,,,,,,,,,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-01-29
50,60,Sn,3,2121.04,0.23,2+,1.0,1212.02,0.09,2+,0,908.9,0.3,100.0,8.0,,,,,,,,,,,,,,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-01-29
50,60,Sn,3,2121.04,0.23,2+,0.0,0.0,,0+,1,2120.8,0.6,94.0,5.0,,,,,,,,,,,,,,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-01-29
50,60,Sn,4,2197.05,0.1,4+,1.0,1212.02,0.09,2+,0,985.03,0.03,100.0,,E2,,,,,,,,,,,0.00133,1.9e-05,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-01-29
50,60,Sn,6,2455.6,0.3,4+,1.0,1212.02,0.09,2+,0,1243.3,0.3,100.0,,E2,,,,,,,,,,,0.00082,1.2e-05,1-Aug-2011,G. G~URDAL and F.G. KONDEV,2026-01-29
50,61,Sn,1,154.48,0.03,5/2+,0.0,0.0,,7/2+,0,154.48,0.03,100.0,,M1+E2,-0.08,0.06,,,,,,,,,0.17,,1-Feb-2008,Jean Blachot,2026-01-29
50,61,Sn,2,254.71,0.04,1/2+,1.0,154.48,0.03,5/2+,0,100.24,0.03,100.0,,E2,,,,,0.054,,,,,,1.6,,1-Feb-2008,Jean Blachot,2026-01-29
50,61,Sn,3,643.62,0.09,3/2+,2.0,254.71,0.04,1/2+,0,389.3,0.3,8.5,1.3,M1 E2,,,,,,,,,,,,,1-Feb-2008,Jean Blachot,2026-01-29
50,61,Sn,3,643.62,0.09,3/2+,1.0,154.48,0.03,5/2+,1,489.1,0.1,100.0,18.0,M1(+E2),0.15,0.18,,,,,,,,,,,1-Feb-2008,Jean Blachot,2026-01-29
50,61,Sn,3,643.62,0.09,3/2+,0.0,0.0,,7/2+,2,643.6,0.3,4.5,,,,,,,,,,,,,,,1-Feb-2008,Jean Blachot,2026-01-29
50,61,Sn,4,755.46,0.18,5/2+,1.0,154.48,0.03,5/2+,0,601.0,0.3,15.0,,M1 E2,,,,,,,,,,,,,1-Feb-2008,Jean Blachot,2026-01-29
50,62,Sn,1,1256.69,0.04,2+,0.0,0.0,,0+,0,1256.68,0.04,100.0,,E2,,,,,14.96,,,,,,0.000805,,1-Aug-2014,S. LALKOVSKI and  F.G. KONDEV,2026-01-29
50,62,Sn,2,2150.87,0.05,2+,1.0,1256.69,0.04,2+,0,894.17,0.04,100.0,1.0,M1+E2,-0.28,0.06,,,1.4,,0.017,,,,0.00199,,1-Aug-2014,S. LALKOVSKI and  F.G. KONDEV,2026-01-29
50,62,Sn,2,2150.87,0.05,2+,0.0,0.0,,0+,1,2150.9,0.4,16.7,1.1,E2,,,,,0.039,,,,,,0.000653,,1-Aug-2014,S. LALKOVSKI and  F.G. KONDEV,2026-01-29
50,62,Sn,3,2190.81,0.06,0+,1.0,1256.69,0.04,2+,0,934.12,0.04,100.0,,E2,,,,,9.2,,,,,,0.0015,,1-Aug-2014,S. LALKOVSKI and  F.G. KONDEV,2026-01-29
50,62,Sn,3,2190.81,0.06,0+,0.0,0.0,,0+,1,2190.9,0.5,,,E0,,,,,,,,,,,,,1-Aug-2014,S. LALKOVSKI and  F.G. KONDEV,2026-01-29
50,62,Sn,4,2247.39,0.06,4+,1.0,1256.69,0.04,2+,0,990.69,0.04,100.0,,E2,,,,,5.6,,,,,,0.00131,,1-Aug-2014,S. LALKOVSKI and  F.G. KONDEV,2026-01-29
50,63,Sn,1,77.389,0.019,7/2+,0.0,0.0,,1/2+,0,77.38,0.02,100.0,,M3+E4,0.13,0.02,,,,,,,,,181.0,5.0,1-May-2009,Jean Blachot,2026-01-29
50,63,Sn,2,409.83,0.04,5/2+,1.0,77.389,0.019,7/2+,0,332.41,0.05,100.0,4.0,M1+E2,-0.08,0.02,,,,,,,,,,,1-May-2009,Jean Blachot,2026-01-29
50,63,Sn,2,409.83,0.04,5/2+,0.0,0.0,,1/2+,1,409.9,0.2,0.87,0.11,,,,,,,,,,,,,,1-May-2009,Jean Blachot,2026-01-29
50,63,Sn,3,498.07,0.05,3/2+,2.0,409.83,0.04,5/2+,0,88.25,0.02,3.4,0.4,,,,,,,,,,,,,,1-May-2009,Jean Blachot,2026-01-29
50,63,Sn,3,498.07,0.05,3/2+,1.0,77.389,0.019,7/2+,1,420.7,0.2,0.3,0.2,,,,,,,,,,,,,,1-May-2009,Jean Blachot,2026-01-29
50,63,Sn,3,498.07,0.05,3/2+,0.0,0.0,,1/2+,2,497.96,0.09,100.0,5.0,M1+E2,0.12,0.06,,,44.0,,0.49,,,,,,1-May-2009,Jean Blachot,2026-01-29
50,64,Sn,1,1299.907,0.007,2+,0.0,0.0,,0+,0,1299.9,0.007,100.0,,E2,,,,,15.0,,,,,,,,1-Jan-2012,Jean Blachot,2026-01-29
50,64,Sn,2,1953.266,0.021,0+,1.0,1299.907,0.007,2+,0,653.36,0.02,100.0,,,,,,,22.0,,,,,,,,1-Jan-2012,Jean Blachot,2026-01-29
50,64,Sn,2,1953.266,0.021,0+,0.0,0.0,,0+,1,1953.2,,,,E0,,,,,,,,,,,,,1-Jan-2012,Jean Blachot,2026-01-29
50,64,Sn,3,2156.28,0.03,0+,1.0,1299.907,0.007,2+,0,856.37,0.03,100.0,,E2,,,,,4.9,,,,,,,,1-Jan-2012,Jean Blachot,2026-01-29
50,64,Sn,4,2187.602,0.011,4+,1.0,1299.907,0.007,2+,0,887.69,0.008,100.0,,E2,,,,,5.9,,,,,,,,1-Jan-2012,Jean Blachot,2026-01-29
50,64,Sn,5,2238.953,0.013,2+,2.0,1953.266,0.021,0+,0,285.6,0.4,0.8,0.3,,,,,,,,,,,,,,1-Jan-2012,Jean Blachot,2026-01-29
50,65,Sn,1,497.334,0.022,3/2+,0.0,0.0,,1/2+,0,497.358,0.024,100.0,,M1+E2,0.21,0.02,,,2.1,,0.016,,,,,,1-Sep-2012,JEAN BLACHOT,2026-01-29
50,65,Sn,2,612.81,0.04,7/2+,1.0,497.334,0.022,3/2+,0,115.46,0.04,100.0,,E2,,,,,0.13,,,,,,0.958,,1-Sep-2012,JEAN BLACHOT,2026-01-29
50,65,Sn,3,713.64,0.12,11/2-,2.0,612.81,0.04,7/2+,0,100.7,0.21,100.0,,M2,,,,,,,,,0.119,,5.61,0.09,1-Sep-2012,JEAN BLACHOT,2026-01-29
50,65,Sn,4,986.56,0.04,5/2+,2.0,612.81,0.04,7/2+,0,373.75,0.17,7.1,1.0,M1+E2,-0.27,0.06,,,4.0,,0.01,,,,0.0164,0.00024,1-Sep-2012,JEAN BLACHOT,2026-01-29
50,65,Sn,4,986.56,0.04,5/2+,1.0,497.334,0.022,3/2+,1,489.27,0.05,100.0,6.0,M1+E2,0.04,0.023,,,0.3,,0.067,,,,,,1-Sep-2012,JEAN BLACHOT,2026-01-29
50,65,Sn,4,986.56,0.04,5/2+,0.0,0.0,,1/2+,2,986.52,0.07,35.0,3.0,E2,,,,,2.3,,,,,,,,1-Sep-2012,JEAN BLACHOT,2026-01-29
50,66,Sn,1,1293.56,0.008,2+,0.0,0.0,,0+,0,1293.558,0.015,100.0,,E2,,,,,12.4,,,,,,0.00075,,1-Dec-2009,Jean Blachot,2026-01-29
